2580	0.300000	0.098310
2590	0.150000	0.093491
2600	0.200000	0.088909
2610	0.325000	0.084552
2620	0.300000	0.080408
2630	0.275000	0.093460
2640	0.225000	0.072720
2650	0.250000	0.084524
2660	0.150000	0.080381
2670	0.250000	0.093429
2680	0.275000	0.088850
2690	0.225000	0.069132
2700	0.250000	0.098211
2710	0.250000	0.093397
2720	0.225000	0.072671
2730	0.225000	0.069109
2740	0.375000	0.080327
2750	0.275000	0.093366
2760	0.150000	0.088790
2770	0.175000	0.084438
2780	0.200000	0.080300
2790	0.225000	0.076365
2800	0.225000	0.088760
2810	0.200000	0.069063
2820	0.250000	0.080273
2830	0.300000	0.093303
2840	0.225000	0.072598
2850	0.025000	0.084382
2860	0.175000	0.080246
2870	0.250000	0.076313
2880	0.200000	0.059378
2890	0.250000	0.084353
2900	0.225000	0.080219
2910	0.325000	0.093240
2920	0.100000	0.088671
2930	0.250000	0.084325
2940	0.200000	0.080192
2950	0.325000	0.076262
2960	0.275000	0.088641
2970	0.275000	0.103029
2980	0.125000	0.080165
2990	0.200000	0.062375
3000	0.400000	0.108303
3010	0.175000	0.084268
3020	0.050000	0.097947
3030	0.200000	0.076211
3040	0.325000	0.088581
3050	0.175000	0.068924
3060	0.300000	0.080111
3070	0.225000	0.076185
3080	0.175000	0.088552
3090	0.250000	0.102925
3100	0.200000	0.080085
3110	0.200000	0.076160
3120	0.350000	0.108193
3130	0.275000	0.084183
3140	0.150000	0.080058
3150	0.150000	0.076134
3160	0.150000	0.072403
3170	0.225000	0.068854
3180	0.225000	0.065480
3190	0.350000	0.093021
3200	0.350000	0.088462
3210	0.200000	0.084127
3220	0.275000	0.097782
3230	0.300000	0.092990
3240	0.225000	0.072354
3250	0.250000	0.084099
3260	0.225000	0.065436
3270	0.275000	0.092959
3280	0.375000	0.088403
3290	0.200000	0.084070
3300	0.175000	0.065414
3310	0.350000	0.076032
3320	0.150000	0.072305
3330	0.150000	0.084042
3340	0.250000	0.079923
3350	0.300000	0.076006
3360	0.275000	0.088344
3370	0.300000	0.068739
3380	0.200000	0.065370
3390	0.200000	0.062166
3400	0.375000	0.072257
3410	0.325000	0.083986
3420	0.225000	0.065348
3430	0.300000	0.075955
3440	0.250000	0.059099
3450	0.300000	0.083957
3460	0.250000	0.079843
3470	0.325000	0.092803
3480	0.100000	0.088255
3490	0.325000	0.083929
3500	0.100000	0.079816
3510	0.275000	0.075904
3520	0.275000	0.088225
3530	0.250000	0.083901
3540	0.225000	0.079789
3550	0.300000	0.062082
3560	0.275000	0.072160
3570	0.325000	0.068623
3580	0.450000	0.079762
3590	0.275000	0.075853
3600	0.350000	0.088166
3610	0.250000	0.083845
3620	0.325000	0.097454
3630	0.200000	0.075828
3640	0.225000	0.072111
3650	0.325000	0.083817
3660	0.125000	0.097422
3670	0.200000	0.062020
3680	0.250000	0.088106
3690	0.200000	0.056090
3700	0.325000	0.079682
3710	0.250000	0.092616
3720	0.100000	0.088077
3730	0.250000	0.102374
3740	0.200000	0.079655
3750	0.225000	0.061978
3760	0.350000	0.107613
3770	0.250000	0.083732
3780	0.175000	0.079628
3790	0.275000	0.075726
3800	0.250000	0.088018
3810	0.075000	0.102305
3820	0.250000	0.097291
3830	0.300000	0.092523
3840	0.300000	0.071990
3850	0.175000	0.068462
3860	0.250000	0.079575
3870	0.425000	0.075675
3880	0.250000	0.087959
3890	0.225000	0.068439
3900	0.225000	0.065085
3910	0.200000	0.075649
3920	0.275000	0.087929
3930	0.325000	0.083620
3940	0.275000	0.079521
3950	0.275000	0.092429
3960	0.200000	0.058842
3970	0.350000	0.083591
3980	0.275000	0.079495
3990	0.250000	0.092398
4000	0.225000	0.058822
4010	0.150000	0.068370
4020	0.275000	0.097128
4030	0.200000	0.075573
4040	0.325000	0.071869
4050	0.250000	0.083535
4060	0.375000	0.064997
4070	0.300000	0.075548
4080	0.375000	0.071845
4090	0.200000	0.068324
4100	0.350000	0.064976
4110	0.300000	0.075522
4120	0.350000	0.071821
4130	0.350000	0.068301
4140	0.125000	0.079388
4150	0.300000	0.092274
4160	0.275000	0.071797
4170	0.250000	0.083451
4180	0.225000	0.064932
4190	0.350000	0.092243
4200	0.250000	0.071773
4210	0.225000	0.068255
4220	0.175000	0.079335
4230	0.325000	0.075446
4240	0.250000	0.087693
4250	0.075000	0.083395
4260	0.250000	0.079308
4270	0.175000	0.075421
4280	0.250000	0.087663
4290	0.275000	0.083367
4300	0.200000	0.079281
4310	0.200000	0.075396
4320	0.225000	0.058664
4330	0.250000	0.068187
4340	0.200000	0.064845
4350	0.175000	0.075370
4360	0.300000	0.087605
4370	0.200000	0.068164
4380	0.225000	0.079228
4390	0.300000	0.092088
4400	0.275000	0.071652
4410	0.150000	0.068141
4420	0.025000	0.079201
4430	0.350000	0.092057
4440	0.100000	0.071628
4450	0.325000	0.068118
4460	0.100000	0.064779
4470	0.200000	0.075294
4480	0.250000	0.071604
4490	0.175000	0.068095
4500	0.250000	0.079148
4510	0.225000	0.091996
4520	0.175000	0.071580
4530	0.300000	0.083199
4540	0.250000	0.096704
4550	0.175000	0.061563
4560	0.300000	0.071556
4570	0.150000	0.068049
4580	0.175000	0.064714
4590	0.225000	0.075219
4600	0.175000	0.071532
4610	0.250000	0.083143
4620	0.300000	0.096639
4630	0.075000	0.075193
4640	0.200000	0.071508
4650	0.425000	0.068003
4660	0.150000	0.064671
4670	0.250000	0.061501
4680	0.275000	0.071484
4690	0.275000	0.083087
4700	0.225000	0.079015
4710	0.250000	0.091841
4720	0.275000	0.087340
4730	0.225000	0.067958
4740	0.350000	0.064627
4750	0.325000	0.075118
4760	0.225000	0.071436
4770	0.375000	0.067935
4780	0.275000	0.078962
4790	0.275000	0.075092
4800	0.300000	0.087281
4810	0.300000	0.083004
4820	0.375000	0.064584
4830	0.300000	0.075067
4840	0.375000	0.071388
4850	0.200000	0.067889
4860	0.300000	0.078909
4870	0.275000	0.075042
4880	0.200000	0.071364
4890	0.225000	0.067867
4900	0.275000	0.078883
4910	0.275000	0.075017
4920	0.450000	0.071340
4930	0.375000	0.082920
4940	0.225000	0.064519
4950	0.175000	0.074991
4960	0.275000	0.071316
4970	0.300000	0.082892
4980	0.175000	0.078830
4990	0.375000	0.074966
5000	0.325000	0.071292
5010	0.250000	0.067798
5020	0.225000	0.064475
5030	0.350000	0.091595
5040	0.350000	0.071268
5050	0.200000	0.067775
5060	0.450000	0.064454
5070	0.300000	0.074916
5080	0.150000	0.071244
5090	0.250000	0.082809
5100	0.300000	0.078750
5110	0.250000	0.074891
5120	0.325000	0.058271
5130	0.200000	0.067730
5140	0.300000	0.064410
5150	0.475000	0.061254
5160	0.250000	0.087018
5170	0.275000	0.082753
5180	0.325000	0.078697
5190	0.325000	0.061233
5200	0.225000	0.071172
5210	0.275000	0.082725
5220	0.200000	0.096153
5230	0.125000	0.061212
5240	0.325000	0.086959
5250	0.225000	0.082697
5260	0.325000	0.078644
5270	0.225000	0.061192
5280	0.150000	0.071125
5290	0.300000	0.067639
5300	0.350000	0.078618
5310	0.275000	0.074765
5320	0.275000	0.086901
5330	0.075000	0.067616
5340	0.200000	0.064302
5350	0.150000	0.074740
5360	0.350000	0.071077
5370	0.200000	0.067593
5380	0.325000	0.096024
5390	0.125000	0.074715
5400	0.175000	0.071053
5410	0.275000	0.082586
5420	0.425000	0.078539
5430	0.350000	0.074690
5440	0.175000	0.071029
5450	0.225000	0.067548
5460	0.175000	0.064237
5470	0.225000	0.049982
5480	0.325000	0.071005
5490	0.200000	0.082531
5500	0.200000	0.078486
5510	0.200000	0.061069
5520	0.225000	0.070981
5530	0.225000	0.067503
5540	0.325000	0.078460
5550	0.225000	0.074614
5560	0.300000	0.070958
5570	0.125000	0.055211
5580	0.200000	0.064173
5590	0.150000	0.074589
5600	0.225000	0.058037
5610	0.200000	0.100769
5620	0.225000	0.078407
5630	0.275000	0.091134
5640	0.350000	0.086668
5650	0.300000	0.082420
5660	0.200000	0.078381
5670	0.150000	0.074539
5680	0.225000	0.070886
5690	0.250000	0.082392
5700	0.225000	0.064108
5710	0.250000	0.091073
5720	0.350000	0.070862
5730	0.325000	0.082365
5740	0.300000	0.078328
5750	0.325000	0.091042
5760	0.250000	0.086580
5770	0.475000	0.082337
5780	0.325000	0.078302
5790	0.250000	0.091012
5800	0.100000	0.070815
5810	0.150000	0.067344
5820	0.200000	0.078275
5830	0.250000	0.090981
5840	0.125000	0.086522
5850	0.200000	0.067321
5860	0.200000	0.078249
5870	0.275000	0.090951
5880	0.300000	0.086493
5890	0.275000	0.082254
5900	0.175000	0.095606
5910	0.300000	0.090920
5920	0.275000	0.070743
5930	0.325000	0.082226
5940	0.350000	0.063979
5950	0.100000	0.074364
5960	0.300000	0.086435
5970	0.225000	0.067254
5980	0.200000	0.063957
5990	0.175000	0.074339
6000	0.225000	0.070696
6010	0.275000	0.067231
6020	0.250000	0.095509
6030	0.125000	0.060802
6040	0.350000	0.086377
6050	0.225000	0.054989
6060	0.225000	0.063915
6070	0.250000	0.074289
6080	0.225000	0.057803
6090	0.125000	0.082116
6100	0.225000	0.078091
6110	0.275000	0.090767
6120	0.275000	0.086319
6130	0.225000	0.054952
6140	0.175000	0.078065
6150	0.150000	0.074239
6160	0.375000	0.057764
6170	0.225000	0.067141
6180	0.225000	0.063850
6190	0.250000	0.074214
6200	0.225000	0.070577
6210	0.150000	0.054915
6220	0.225000	0.063829
6230	0.250000	0.074189
6240	0.350000	0.086232
6250	0.300000	0.082006
6260	0.150000	0.063807
6270	0.175000	0.074164
6280	0.225000	0.070530
6290	0.225000	0.054878
6300	0.275000	0.095285
6310	0.225000	0.074140
6320	0.225000	0.057687
6330	0.350000	0.067050
6340	0.200000	0.063764
6350	0.225000	0.074115
6360	0.300000	0.070482
6370	0.275000	0.081923
6380	0.300000	0.077908
6390	0.200000	0.060619
6400	0.250000	0.070459
6410	0.325000	0.081896
6420	0.125000	0.077882
6430	0.150000	0.074065
6440	0.150000	0.070435
6450	0.250000	0.081868
6460	0.300000	0.077856
6470	0.425000	0.060578
6480	0.250000	0.070411
6490	0.200000	0.066960
6500	0.200000	0.063679
6510	0.300000	0.074015
6520	0.375000	0.070388
6530	0.275000	0.081813
6540	0.250000	0.077803
6550	0.250000	0.090432
6560	0.150000	0.070364
6570	0.300000	0.066915
6580	0.200000	0.063636
6590	0.075000	0.073965
6600	0.250000	0.070340
6610	0.225000	0.066893
6620	0.275000	0.077751
6630	0.250000	0.073941
6640	0.225000	0.057532
6650	0.200000	0.066870
6660	0.250000	0.077725
6670	0.325000	0.073916
6680	0.100000	0.085914
6690	0.250000	0.081703
6700	0.300000	0.077699
6710	0.150000	0.060456
6720	0.225000	0.057493
6730	0.300000	0.066826
6740	0.125000	0.063550
6750	0.200000	0.073866
6760	0.200000	0.070246
6770	0.225000	0.081648
6780	0.275000	0.063529
6790	0.225000	0.060416
6800	0.250000	0.070222
6810	0.300000	0.081621
6820	0.300000	0.077621
6830	0.075000	0.073816
6840	0.250000	0.070199
6850	0.325000	0.081593
6860	0.175000	0.063486
6870	0.100000	0.090190
6880	0.225000	0.070175
6890	0.200000	0.066736
6900	0.200000	0.094806
6910	0.275000	0.073767
6920	0.300000	0.104794
6930	0.200000	0.054584
6940	0.250000	0.094774
6950	0.275000	0.090129
6960	0.200000	0.070128
6970	0.300000	0.099625
6980	0.225000	0.063422
6990	0.325000	0.090099
7000	0.150000	0.085683
7010	0.200000	0.081484
7020	0.175000	0.077490
7030	0.225000	0.073692
7040	0.350000	0.070081
7050	0.350000	0.081456
7060	0.250000	0.077464
7070	0.250000	0.073668
7080	0.125000	0.085626
7090	0.125000	0.081429
7100	0.175000	0.063359
7110	0.250000	0.073643
7120	0.125000	0.070034
7130	0.200000	0.081402
7140	0.150000	0.063337
7150	0.100000	0.073618
7160	0.225000	0.070010
7170	0.250000	0.081374
7180	0.275000	0.094583
7190	0.375000	0.073593
7200	0.200000	0.069987
7210	0.075000	0.099424
7220	0.275000	0.094551
7230	0.325000	0.089917
7240	0.200000	0.069963
7250	0.300000	0.081320
7260	0.175000	0.077334
7270	0.175000	0.089887
7280	0.175000	0.069940
7290	0.275000	0.099357
7300	0.200000	0.063252
7310	0.300000	0.089857
7320	0.125000	0.085453
7330	0.175000	0.081265
7340	0.325000	0.077282
7350	0.175000	0.073495
7360	0.275000	0.085424
7370	0.225000	0.066467
7380	0.175000	0.063210
7390	0.200000	0.073470
7400	0.275000	0.085396
7410	0.225000	0.081210
7420	0.275000	0.077230
7430	0.100000	0.073445
7440	0.200000	0.085367
7450	0.200000	0.081183
7460	0.150000	0.077204
7470	0.275000	0.109678
7480	0.225000	0.069822
7490	0.350000	0.066400
7500	0.175000	0.094329
7510	0.275000	0.089706
7520	0.375000	0.104267
7530	0.150000	0.066378
7540	0.275000	0.115253
7550	0.200000	0.060031
7560	0.175000	0.069775
7570	0.375000	0.066356
7580	0.150000	0.063104
7590	0.300000	0.073347
7600	0.275000	0.085252
7610	0.150000	0.081074
7620	0.150000	0.063082
7630	0.325000	0.073322
7640	0.200000	0.069728
7650	0.350000	0.081047
7660	0.350000	0.063061
7670	0.200000	0.089586
7680	0.275000	0.085195
7690	0.175000	0.081020
7700	0.400000	0.077049
7710	0.275000	0.073273
7720	0.150000	0.069682
7730	0.125000	0.080992
7740	0.175000	0.063019
7750	0.350000	0.073248
7760	0.225000	0.069658
7770	0.125000	0.066244
7780	0.375000	0.062998
7790	0.175000	0.089495
7800	0.200000	0.069635
7810	0.275000	0.080938
7820	0.250000	0.076971
7830	0.400000	0.073199
7840	0.375000	0.069611
7850	0.400000	0.066200
7860	0.250000	0.094044
7870	0.250000	0.089435
7880	0.225000	0.085052
7890	0.100000	0.080884
7900	0.275000	0.076920
7910	0.275000	0.089405
7920	0.425000	0.085023
7930	0.250000	0.080856
7940	0.150000	0.076894
7950	0.175000	0.059830
7960	0.350000	0.084995
7970	0.275000	0.098791
7980	0.200000	0.076868
7990	0.300000	0.073101
8000	0.300000	0.084966
8010	0.150000	0.080802
8020	0.300000	0.062871
8030	0.175000	0.059789
8040	0.275000	0.084938
8050	0.250000	0.080775
8060	0.175000	0.076816
8070	0.325000	0.073051
8080	0.200000	0.084909
8090	0.300000	0.080748
8100	0.250000	0.076790
8110	0.225000	0.073027
8120	0.225000	0.069448
8130	0.350000	0.080721
8140	0.275000	0.076765
8150	0.150000	0.073002
8160	0.350000	0.069425
8170	0.425000	0.066022
8180	0.225000	0.062786
8190	0.250000	0.089195
8200	0.450000	0.069401
8210	0.300000	0.080667
8220	0.275000	0.076713
8230	0.250000	0.072953
8240	0.375000	0.069378
8250	0.200000	0.065978
8260	0.300000	0.062744
8270	0.300000	0.089135
8280	0.250000	0.069355
8290	0.275000	0.080612
8300	0.250000	0.093697
8310	0.050000	0.072904
8320	0.200000	0.069331
8330	0.400000	0.065933
8340	0.200000	0.076636
8350	0.300000	0.072880
8360	0.275000	0.103534
8370	0.300000	0.065911
8380	0.275000	0.076610
8390	0.425000	0.059609
8400	0.200000	0.069285
8410	0.225000	0.065889
8420	0.175000	0.062660
8430	0.225000	0.072831
8440	0.225000	0.069261
8450	0.250000	0.065867
8460	0.225000	0.062639
8470	0.225000	0.072806
8480	0.350000	0.084624
8490	0.300000	0.080477
8500	0.150000	0.062618
8510	0.200000	0.059549
8520	0.150000	0.069215
8530	0.275000	0.080450
8540	0.275000	0.076507
8550	0.125000	0.072757
8560	0.200000	0.056611
8570	0.350000	0.065801
8580	0.150000	0.076481
8590	0.275000	0.108651
8600	0.125000	0.084539
8610	0.200000	0.053819
8620	0.150000	0.076456
8630	0.325000	0.072709
8640	0.175000	0.069145
8650	0.175000	0.080369
8660	0.200000	0.076430
8670	0.150000	0.072684
8680	0.275000	0.084482
8690	0.150000	0.080342
8700	0.325000	0.093383
8710	0.300000	0.088806
8720	0.225000	0.084454
8730	0.225000	0.065712
8740	0.275000	0.093352
8750	0.250000	0.108505
8760	0.200000	0.084426
8770	0.200000	0.053746
8780	0.175000	0.093320
8790	0.200000	0.088747
8800	0.300000	0.084397
8810	0.250000	0.098097
8820	0.125000	0.076327
8830	0.150000	0.088717
8840	0.150000	0.084369
8850	0.325000	0.080234
8860	0.250000	0.093258
8870	0.325000	0.088687
8880	0.200000	0.084341
8890	0.150000	0.098031
8900	0.450000	0.076276
8910	0.325000	0.088657
8920	0.200000	0.068983
8930	0.175000	0.080180
8940	0.375000	0.076250
8950	0.175000	0.088628
8960	0.150000	0.084284
8970	0.300000	0.080153
8980	0.275000	0.076225
8990	0.150000	0.072489
9000	0.175000	0.084256
9010	0.175000	0.080126
9020	0.200000	0.062345
9030	0.250000	0.072465
9040	0.275000	0.068913
9050	0.225000	0.065536
9060	0.375000	0.076174
9070	0.200000	0.072440
9080	0.350000	0.068890
9090	0.250000	0.065514
9100	0.175000	0.062303
9110	0.300000	0.072416
9120	0.275000	0.084171
9130	0.075000	0.080045
9140	0.325000	0.076122
9150	0.375000	0.059230
9160	0.175000	0.068844
9170	0.300000	0.065470
9180	0.275000	0.076097
9190	0.375000	0.059210
9200	0.300000	0.084114
9210	0.225000	0.053548
9220	0.350000	0.062240
9230	0.250000	0.088419
9240	0.225000	0.068798
9250	0.125000	0.065426
9260	0.225000	0.062219
9270	0.175000	0.088390
9280	0.350000	0.084058
9290	0.175000	0.079938
9300	0.250000	0.076020
9310	0.225000	0.059150
9320	0.275000	0.084029
9330	0.250000	0.079911
9340	0.300000	0.075995
9350	0.275000	0.088330
9360	0.150000	0.084001
9370	0.275000	0.079884
9380	0.275000	0.092851
9390	0.400000	0.072246
9400	0.250000	0.083973
9410	0.300000	0.079857
9420	0.225000	0.075944
9430	0.275000	0.072222
9440	0.300000	0.068682
9450	0.225000	0.079831
9460	0.325000	0.075918
9470	0.200000	0.059071
9480	0.275000	0.083917
9490	0.275000	0.079804
9500	0.300000	0.075893
9510	0.250000	0.088212
9520	0.150000	0.068636
9530	0.250000	0.079777
9540	0.250000	0.092726
9550	0.350000	0.072149
9560	0.225000	0.068613
9570	0.200000	0.079750
9580	0.375000	0.092695
9590	0.250000	0.072125
9600	0.275000	0.083832
9610	0.175000	0.065228
9620	0.225000	0.062031
9630	0.275000	0.088123
9640	0.225000	0.068567
9650	0.275000	0.079697
9660	0.175000	0.092633
9670	0.275000	0.088093
9680	0.225000	0.083776
9690	0.175000	0.065184
9700	0.325000	0.075765
9710	0.425000	0.072052
9720	0.175000	0.083748
9730	0.225000	0.079643
9740	0.200000	0.075740
9750	0.250000	0.088034
9760	0.250000	0.083719
9770	0.175000	0.097309
9780	0.200000	0.092540
9790	0.225000	0.088004
9800	0.225000	0.068475
9810	0.200000	0.079590
9820	0.325000	0.075689
9830	0.100000	0.087975
9840	0.200000	0.083663
9850	0.275000	0.097243
9860	0.275000	0.092478
9870	0.300000	0.087945
9880	0.375000	0.083635
9890	0.275000	0.079536
9900	0.250000	0.092446
9910	0.175000	0.071931
9920	0.200000	0.083607
9930	0.225000	0.079509
9940	0.100000	0.092415
9950	0.375000	0.071907
9960	0.375000	0.068383
9970	0.225000	0.079483
9980	0.275000	0.075587
9990	0.325000	0.087857
10000	0.275000	0.102118
10010	0.225000	0.065009
10020	0.150000	0.075562
10030	0.275000	0.087827
10040	0.325000	0.083523
10050	0.250000	0.079429
10060	0.175000	0.075536
10070	0.325000	0.087798
10080	0.250000	0.102049
10090	0.475000	0.064966
10100	0.250000	0.092291
10110	0.225000	0.071810
10120	0.175000	0.068291
10130	0.250000	0.097015
10140	0.225000	0.075486
10150	0.350000	0.071786
10160	0.200000	0.068268
10170	0.300000	0.064922
10180	0.300000	0.092229
10190	0.275000	0.087709
10200	0.225000	0.068245
10210	0.250000	0.096950
10220	0.275000	0.092198
10230	0.250000	0.107164
10240	0.300000	0.083382
10250	0.225000	0.079296
10260	0.375000	0.092167
10270	0.200000	0.087650
10280	0.300000	0.068199
10290	0.200000	0.079269
10300	0.275000	0.092136
10310	0.225000	0.071690
10320	0.200000	0.068176
10330	0.125000	0.079243
10340	0.150000	0.075359
10350	0.225000	0.071666
10360	0.300000	0.083298
10370	0.225000	0.079216
10380	0.150000	0.075334
10390	0.275000	0.087562
10400	0.350000	0.101775
10410	0.250000	0.079189
10420	0.300000	0.075308
10430	0.200000	0.087532
10440	0.200000	0.083242
10450	0.150000	0.079163
10460	0.200000	0.061595
10470	0.325000	0.087503
10480	0.175000	0.068085
10490	0.125000	0.079136
10500	0.225000	0.075258
10510	0.150000	0.087474
10520	0.225000	0.068062
10530	0.200000	0.079110
10540	0.275000	0.091951
10550	0.225000	0.071545
10560	0.225000	0.068039
10570	0.325000	0.079083
10580	0.300000	0.075207
10590	0.200000	0.087415
10600	0.375000	0.083131
10610	0.175000	0.079056
10620	0.150000	0.091889
10630	0.350000	0.087386
10640	0.375000	0.083103
10650	0.200000	0.079030
10660	0.300000	0.091858
10670	0.200000	0.071473
10680	0.200000	0.083075
10690	0.275000	0.096560
10700	0.375000	0.091827
10710	0.275000	0.087327
10720	0.200000	0.067947
10730	0.300000	0.096527
10740	0.200000	0.075106
10750	0.125000	0.087297
10760	0.175000	0.067925
10770	0.125000	0.078950
10780	0.300000	0.075081
10790	0.175000	0.071401
10800	0.175000	0.082991
10810	0.300000	0.078924
10820	0.275000	0.091735
10830	0.175000	0.071377
